id,url_id,user,text,created,updated,references
_oLnro6YEeeX4kfZFDRr0w,80,jmdeemer,Similiar situation from my high school too where we created work on a website for four years and then the school just deleted our accounts and all that information when we graduated. ,2017-08-31 22:09:01.312497,2017-08-31 22:09:01.312497,
hiRCJo6YEeeW-pOODhHB5w,80,jmdeemer,It tracks the growth of the student and allows them keep track of all their thoughts and progress. ,2017-08-31 22:05:39.325453,2017-08-31 22:05:39.325453,
uTETXI6XEeeJlm8eIVoGkw,80,jmdeemer,This allows for students to become academically involved in technology and have more of a voice than on things such as social media. ,2017-08-31 21:59:55.513254,2017-08-31 21:59:55.513254,
dHLPOo6XEeekhEeleNsUNQ,80,jmdeemer,"If it is becoming more popular, it must be having a positive effect on both the students and the schools. ",2017-08-31 21:58:00.123768,2017-08-31 21:58:00.123768,
KMN0yI6WEeePoKfB1Mp5lg,80,jmdeemer,They get to choose what they are sharing. ,2017-08-31 21:48:43.683839,2017-08-31 21:48:43.683839,
pl1pvI6VEeeOSl-fBD9dAg,80,jmdeemer,It makes them feel like they are making a difference. ,2017-08-31 21:45:04.893707,2017-08-31 21:45:04.893707,
blzj-I6VEee2CCP6esysmw,80,jmdeemer,"It actually belongs to the student, making it more than being just a homework assignment or something for school. But its a way they can express themselves. ",2017-08-31 21:43:30.963567,2017-08-31 21:43:30.963567,
OGHfYI6VEee_axNBYdlW9w,80,jmdeemer,"The more people express themselves, the more others are exposed to different opinions, allowing them to be able to learn more. ",2017-08-31 21:42:00.408979,2017-08-31 21:42:00.408979,
Gpmpho6VEee2i-shrKA7NQ,80,jmdeemer,People need a place where their voice can be heard. ,2017-08-31 21:41:10.223205,2017-08-31 21:41:10.223205,
-tRSQI6UEee06GP3SBlvjg,80,jmdeemer,They are able to have privacy and restriction but also are in control of it for themselves. ,2017-08-31 21:40:17.090139,2017-08-31 21:40:17.090139,
FYudAI2CEeenM5tqGIXxnQ,80,JDillon2,It didn't say none have passed. Just that 170 have been brought forth.,2017-08-30 12:52:30.432802,2017-08-30 12:52:30.432802,"['XL8EfIwvEees-TM7sUEDJw', '5jpzfI0jEeezh1sXrRm4fQ']"
KDBG6o14EeeOx7M0Fj2ujA,80,asager,UMW is allowing us to have a voice in the digital world that isn't tied to our social media accounts. It's more college based.,2017-08-30 11:41:26.590000,2017-08-30 11:41:26.590000,
UJT1Qo1dEeeqbf8JH9Ypew,80,JDillon2,"Yes, we seem to have unique alternatives to most public curricula. In my case it was more of get out of my parents hair, and to fix computer issues growing up. After all, both of my parents were only partly computer literate.",2017-08-30 08:29:18.073420,2017-08-30 08:29:18.073420,"['gDDKXoxMEeeaxlNO-fwuiQ', 'uMds5I0rEeeGDvPOfMaYng']"
o0zEjI0-EeeTzUskoz9N9w,80,SamE1216,"I remember when people, especially parents would say that you shouldn't talk to people online. I think this statement regard schools cautioning students didn't come to me until I was in my freshman year of high school.",2017-08-30 04:49:42.364531,2017-08-30 04:49:42.364531,
L37fco0-EeeZwXMuEozmkw,80,SamE1216,I like that he is showing this to his students. Most people don't have the opportunity to see what is beyond the surface level of a social media outlet. This often restricts what they can do. Sometimes that even means that they don't know what they could be getting themselves into.,2017-08-30 04:46:27.982732,2017-08-30 04:46:27.982732,
uMds5I0rEeeGDvPOfMaYng,80,ejrakowski,This is a very unique and interesting perspective! I have never heard a homeschool take on the digital aspects of education. ,2017-08-30 02:34:18.071449,2017-08-30 02:34:18.071449,['gDDKXoxMEeeaxlNO-fwuiQ']
mBe3eo0qEeexwsPk3MgrWg,80,ejrakowski,"When students are able to put time and effort into something they very scarcely want to ruin it so in being able to be more manipulative and hands-on with their digital identity, it might give them motivation to use it positively instead of making negative posts like sometimes on Facebook and Instagram. ",2017-08-30 02:26:13.679974,2017-08-30 02:26:13.679974,
JMGOfI0qEeeP8xttAQKOOg,80,ejrakowski,I agree with this statement because I didn't realize that students had so much data and I was never informed on how to control that or use it. I'm definitely only aware of how Facebook and Instagram create a digital presence/identity and not sure of the other options of student data that I am able to control. ,2017-08-30 02:23:00.075256,2017-08-30 02:23:00.075256,
_3nW2I0pEeem6hs606NQqQ,80,msander3,Being able to create a digital portfolio is very important in this day and age because the world is moving towards a more digital world. ,2017-08-30 02:21:57.648347,2017-08-30 02:21:57.648347,
vj6N2o0pEeeCyjf-FXS6Xg,80,msander3,I really like this quote because it speaks the truth. It is a lot easier to create in a space that is your own. ,2017-08-30 02:20:08.158619,2017-08-30 02:20:08.158619,
ssYhXI0pEeetHauk7-tn2A,80,ejrakowski,This statement discredits the efforts that schools make in other ways besides technology to publicize students's good works. Posting online is not the only method to inform others of positive achievements nor the only way to display negative behaviors either. ,2017-08-30 02:19:48.958204,2017-08-30 02:19:48.958204,
dbfnLo0oEeeOlucmg_u34A,80,ejrakowski,"It seems as if we are surrendering some of our freedoms in a domain like this whereas if we just continued to do our work as we do it now, we still have full control of what we make. ",2017-08-30 02:10:57.006016,2017-08-30 02:10:57.006016,
jazNlo0nEeeCyAsZW_8wjQ,80,ejrakowski,"As our efforts to privatize our online work advance, won't the opposing side's tactics to get this data advance as well? Will we ever be in full control of our work in a situation like this?
",2017-08-30 02:04:27.657877,2017-08-30 02:04:27.657877,
r_jY8I0mEee-FO8AgSB6jQ,80,ejrakowski,It is concerning to me the level of dependence that our society is putting on technology. What would happen if some uncalculated occurence destroyed the domain? I have trust issues with technology. ,2017-08-30 01:58:15.756445,2017-08-30 01:58:15.756445,
2EBKao0lEee6AD_TnFwBQQ,80,ejrakowski,"A space like this is definitely helpful but I disagree with the statement that it is necessary for students to be intellectually productive because so many philosophers and scholars of their time excelled in academics without an internet domain. Even in today's growing technological culture, an exclusive internet space is not necessary but I will agree that it might be beneficial to store and maintain work. ",2017-08-30 01:52:13.761165,2017-08-30 01:52:13.761165,
9KQMsI0kEee8i-tlvEokDQ,80,ejrakowski,"Before reading this article, I had no idea that internet privacy was as big of an issue as it is in the realm of education. As a student, I didn't realize that the technology I was using for my education was putting my privacy at risk. I guess at this point, I'm too far in for any legislation to benefit me because I assume my privacy has been unprotected for most of my education. I hope this won't have a seriously negative effect on me but I'm not even sure if I would be aware of those effects because I wasn't even aware of the privacy risks that come with education. ",2017-08-30 01:45:51.931548,2017-08-30 01:47:01.114724,
5jpzfI0jEeezh1sXrRm4fQ,80,ejrakowski,"Great point, there seems to be a strong opposition if 170 bills have not yet even been passed.
",2017-08-30 01:38:18.336005,2017-08-30 01:38:18.336005,['XL8EfIwvEees-TM7sUEDJw']
CB5jCI0CEeeTpRMaKMLgVQ,80,baomalala,Really makes you think! Having a presence online can also help people find parts of themselves they might haven't known about before ,2017-08-29 21:35:52.204086,2017-08-29 21:35:52.204086,
qvYcXI0BEeeZmrOVvhh8FQ,80,baomalala,Can be for personal use - not only academic use,2017-08-29 21:33:15.917740,2017-08-29 21:33:15.917740,
fnErBI0BEeeP6M-PcSDzlA,80,baomalala,Isn't there a $10 subscription to keep the domain after graduation? ,2017-08-29 21:32:01.171678,2017-08-29 21:32:01.171678,
fHyUsI0AEeeCrVsjm_ILeQ,80,baomalala,Writing opens up the mind,2017-08-29 21:24:48.445797,2017-08-29 21:24:48.445797,
Oo2cSI0AEee0OleuTqNArA,80,baomalala,"As not everyone has that opportunity to gain more knowledge on how to manage different digital aspects such as creating our own website, UMW's Domain of One's Own is a huge advantage for those interested in the digital world. Creating a website usually costs money and being able to test our skills during our time here has been very beneficial. 
",2017-08-29 21:22:57.708129,2017-08-29 21:22:57.708129,
ebvJuIzmEeeu_2OLMwsqeQ,80,mmcinty2,"I agree with this. This is what learning is about more than standardized tests, at least in my opinion. Being able to operate a domain will help prepare you for the world outside of the classroom. ",2017-08-29 18:18:36.845154,2017-08-29 18:18:36.845154,
Bxa73ozmEeeY25eXgA6vZQ,80,mmcinty2,This was something that definitely bugged me back in high school. It was a pain to do and made me question why there wasn't a more efficient way to let students keep all of their work,2017-08-29 18:15:24.486329,2017-08-29 18:15:24.486329,
N-LoLozlEeechQvkW1a6Lw,80,mmcinty2,"In my opinion, for a school to give a student a domain, this would effectively demonstrate what education is truly about. There would be a focus on independent growth, research, responsibility, ect. It would teach students skills that they can use in the real world ",2017-08-29 18:09:36.678999,2017-08-29 18:09:36.678999,
vaHfyozkEeeCjnu2XF8iiQ,80,mmcinty2,"This section is acknowledging how students are well versed in technology, and if it weren't for limits and punishments that are placed on us, we could really use technology to help make a difference. ",2017-08-29 18:06:11.739772,2017-08-29 18:06:11.739772,
NjMBcozkEeeCjAN1aZTmIA,80,mmcinty2,"In my opinion, this says a lot about what society often prioritizes. Instead of focusing on the positive things that can be done online, from a young age people are monitored and the negative things get focused on. There is more emphasis on creating a positive image than there is in learning to use the web well. ",2017-08-29 18:02:24.400628,2017-08-29 18:02:24.400628,
gQhA8IzjEeexzK_OsvI0Qw,80,mmcinty2,"I have never actually thought about this topic in this way before, but I recognize what the author is saying. Thinking back, I remember being told more about what I shouldn't do online than what I can do, and what will help me, use the web effectively. ",2017-08-29 17:57:20.326454,2017-08-29 17:57:20.326454,
KwQ1aozjEeePww86TEz2Ig,80,mmcinty2,"What are the numbers behind the term ""low"" in the sentence? Is this system/program more inclusive or exclusive? 
",2017-08-29 17:54:56.328754,2017-08-29 17:54:56.328754,
cRGoxIzbEeeuQwebKBpnNQ,80,asager,There are so many other ways the digital world can benefit us. ,2017-08-29 16:59:37.854327,2017-08-29 16:59:37.854327,
4hwhHIzaEee0Z3eTub3_yQ,80,asager,Having your own website is a lot different than having an instagram or twitter account. It's a different kind of online community.,2017-08-29 16:55:38.003515,2017-08-29 16:55:38.003515,
kyb81ozZEee3yjMvmXnpmA,80,asager,"People like to believe that the younger generation are experts on all things technology. But that's not necessarily true, there's still a lot for us to learn. ",2017-08-29 16:46:15.892406,2017-08-29 16:46:15.892406,
N76W6IzYEeemmre7nh5oJQ,80,asager,"In high school, you were only taught the negatives of the internet and how what you post can follow you throughout your career. They never really talked about the advantages the internet age has to offer for this generation. ",2017-08-29 16:36:33.204139,2017-08-29 16:36:33.204139,
fJhWQIzUEee0Xc-Fd5a4Dw,80,cralston21,"What is the cost of owning the domain? Is it a reasonable price, if anything at all? If students can't afford to maintain their domain after graduation, then what's the point of putting in all of the effort to create the domain in the first place?",2017-08-29 16:09:50.732612,2017-08-29 16:09:50.732612,
3bZZ0ozTEee_JQtIlCW0VQ,80,cralston21,"Like I said in my previous comment, this is the stuff I wish I learned in high school. I still don't know a lot of these things.",2017-08-29 16:05:24.177350,2017-08-29 16:05:24.177350,
a-TCbIzTEeecaGdNJKi2ZQ,80,cralston21,"In the day in age where older generations expect millennials to know everything about technology and computers, secondary schools really don't emphasize a curriculum that teaches open source platforms or Web standards. I learned through my college classes how to use different programs and software. ",2017-08-29 16:02:13.225947,2017-08-29 16:02:13.225947,
qJtE1IzSEee0qMsZ7S2pjQ,80,cralston21,"I've heard from a number of different professionals and professors that having your own website that lists your CV and projects can put you ahead of other applicants when you apply for jobs.
",2017-08-29 15:56:45.515483,2017-08-29 15:56:45.515483,
nnliCox0EeeKBz-B4lo5Pg,80,tmalonee,"Such an incredible idea, and it's much more useful to have it all on one domain than throughout several folders and portfolio's you make throughout your years in school. ",2017-08-29 04:43:35.926267,2017-08-29 04:43:35.926267,
